TABLEID:Item Journal Line
*Journal Template Name	*Journal Batch Name	*Line No.	*Item No.	*Posting Date	*Entry Type	*Document No.	*Location Code	*Quantity	*Unit Amount	*Unit Cost	*Amount	*Discount Amount	*Expiration Date	*Lot No.
ITEM	NWVDEMO	221820000	18120	08/30/26	Positive Adjmt.	TR260830	S0001	3	1	1	3	0		
ITEM	NWVDEMO	221830000	18120	08/30/26	Positive Adjmt.	TR260830	S0001	32	1	1	32	0		
ITEM	NWVDEMO	221840000	18120	08/30/26	Positive Adjmt.	TR260830	S0002	12	1	1	12	0		
ITEM	NWVDEMO	221850000	18120	08/30/26	Positive Adjmt.	TR260830	S0013	13	1	1	13	0		
ITEM	NWVDEMO	221860000	18200	08/30/26	Positive Adjmt.	TR260830	S0001	24	0.95	0.95	22.8	0		
ITEM	NWVDEMO	221870000	18200	08/30/26	Positive Adjmt.	TR260830	S0002	7	0.95	0.95	6.65	0		
ITEM	NWVDEMO	221880000	18200	08/30/26	Positive Adjmt.	TR260830	S0002	7	0.95	0.95	6.65	0		
ITEM	NWVDEMO	221890000	18200	08/30/26	Positive Adjmt.	TR260830	S0013	13	0.95	0.95	12.35	0		
ITEM	NWVDEMO	221900000	33150	08/30/26	Positive Adjmt.	TR260830	S0001	5	7.5	7.5	37.5	0		
ITEM	NWVDEMO	221910000	33150	08/30/26	Positive Adjmt.	TR260830	S0001	12	7.5	7.5	90	0		
ITEM	NWVDEMO	221920000	33150	08/30/26	Positive Adjmt.	TR260830	S0002	11	7.5	7.5	82.5	0		
ITEM	NWVDEMO	221930000	33150	08/30/26	Positive Adjmt.	TR260830	S0005	3	7.5	7.5	22.5	0		
ITEM	NWVDEMO	221940000	33150	08/30/26	Positive Adjmt.	TR260830	S0010	1	7.5	7.5	7.5	0		
ITEM	NWVDEMO	221950000	33150	08/30/26	Positive Adjmt.	TR260830	S0010	7	7.5	7.5	52.5	0		
ITEM	NWVDEMO	221960000	33200	08/30/26	Positive Adjmt.	TR260830	S0002	33	4.2	4.2	138.6	0		
ITEM	NWVDEMO	221970000	33200	08/30/26	Positive Adjmt.	TR260830	S0005	17	4.2	4.2	71.4	0		
ITEM	NWVDEMO	221980000	33200	08/30/26	Positive Adjmt.	TR260830	S0010	34	4.2	4.2	142.8	0		
ITEM	NWVDEMO	221990000	33250	08/30/26	Positive Adjmt.	TR260830	S0001	15	4.1	4.1	61.5	0		
ITEM	NWVDEMO	222000000	33250	08/30/26	Positive Adjmt.	TR260830	S0001	23	4.1	4.1	94.3	0		
ITEM	NWVDEMO	222010000	33250	08/30/26	Positive Adjmt.	TR260830	S0005	14	4.1	4.1	57.4	0		
ITEM	NWVDEMO	222020000	33250	08/30/26	Positive Adjmt.	TR260830	S0010	20	4.1	4.1	82	0		
ITEM	NWVDEMO	222030000	33310	08/30/26	Positive Adjmt.	TR260830	S0001	83	1.1	1.1	91.3	0	04/18/27	L260823-33310B
ITEM	NWVDEMO	222040000	33310	08/30/26	Positive Adjmt.	TR260830	S0002	67	1.1	1.1	73.7	0	04/18/27	L260823-33310B
ITEM	NWVDEMO	222050000	33310	08/30/26	Positive Adjmt.	TR260830	S0005	2	1.1	1.1	2.2	0	04/18/27	L260823-33310B
ITEM	NWVDEMO	222060000	33310	08/30/26	Positive Adjmt.	TR260830	S0005	38	1.1	1.1	41.8	0	04/26/27	L260809-33310C
ITEM	NWVDEMO	222070000	33323	08/30/26	Positive Adjmt.	TR260830	S0005	31	1.1	1.1	34.1	0	04/02/27	L260823-33323A
ITEM	NWVDEMO	222080000	33323	08/30/26	Positive Adjmt.	TR260830	S0010	47	1.1	1.1	51.7	0	04/02/27	L260823-33323A
ITEM	NWVDEMO	222090000	33341	08/30/26	Positive Adjmt.	TR260830	S0001	39	2.1	2.1	81.9	0	02/08/27	L260726-33341C
ITEM	NWVDEMO	222100000	33341	08/30/26	Positive Adjmt.	TR260830	S0002	24	2.1	2.1	50.4	0	02/08/27	L260726-33341C
ITEM	NWVDEMO	222110000	33341	08/30/26	Positive Adjmt.	TR260830	S0002	1	2.1	2.1	2.1	0	02/13/27	L260809-33341A
ITEM	NWVDEMO	222120000	33341	08/30/26	Positive Adjmt.	TR260830	S0010	21	2.1	2.1	44.1	0	02/13/27	L260809-33341A
ITEM	NWVDEMO	222130000	10045	08/30/26	Negative Adjmt.	WS260830	S0013	1	0.45	0.45	0.45	0		
ITEM	NWVDEMO	222140000	10070	08/30/26	Negative Adjmt.	TR260830	W0003	36	0.5	0.5	18	0		
ITEM	NWVDEMO	222150000	10070	08/30/26	Negative Adjmt.	TR260830	W0003	6	0.5	0.5	3	0		
ITEM	NWVDEMO	222160000	10070	08/30/26	Negative Adjmt.	TR260830	W0003	16	0.5	0.5	8	0		
ITEM	NWVDEMO	222170000	10070	08/30/26	Negative Adjmt.	TR260830	W0003	25	0.5	0.5	12.5	0		
ITEM	NWVDEMO	222180000	10070	08/30/26	Negative Adjmt.	TR260830	W0003	11	0.5	0.5	5.5	0		
ITEM	NWVDEMO	222190000	10070	08/30/26	Negative Adjmt.	TR260830	W0003	31	0.5	0.5	15.5	0		
ITEM	NWVDEMO	222200000	10070	08/30/26	Negative Adjmt.	TR260830	W0003	3	0.5	0.5	1.5	0		
ITEM	NWVDEMO	222210000	10100	08/30/26	Negative Adjmt.	TR260830	W0003	22	1.7	1.7	37.4	0		
ITEM	NWVDEMO	222220000	10100	08/30/26	Negative Adjmt.	TR260830	W0003	1	1.7	1.7	1.7	0		
ITEM	NWVDEMO	222230000	10100	08/30/26	Negative Adjmt.	TR260830	W0003	16	1.7	1.7	27.2	0		
ITEM	NWVDEMO	222240000	10100	08/30/26	Negative Adjmt.	TR260830	W0003	10	1.7	1.7	17	0		
ITEM	NWVDEMO	222250000	18120	08/30/26	Negative Adjmt.	TR260830	W0003	3	1	1	3	0		
ITEM	NWVDEMO	222260000	18120	08/30/26	Negative Adjmt.	TR260830	W0003	32	1	1	32	0		
ITEM	NWVDEMO	222270000	18120	08/30/26	Negative Adjmt.	TR260830	W0003	12	1	1	12	0		
ITEM	NWVDEMO	222280000	18120	08/30/26	Negative Adjmt.	TR260830	W0003	13	1	1	13	0		
ITEM	NWVDEMO	222290000	18200	08/30/26	Negative Adjmt.	TR260830	W0003	24	0.95	0.95	22.8	0		
ITEM	NWVDEMO	222300000	18200	08/30/26	Negative Adjmt.	TR260830	W0003	7	0.95	0.95	6.65	0		
ITEM	NWVDEMO	222310000	18200	08/30/26	Negative Adjmt.	TR260830	W0003	7	0.95	0.95	6.65	0		
ITEM	NWVDEMO	222320000	18200	08/30/26	Negative Adjmt.	TR260830	W0003	13	0.95	0.95	12.35	0		
ITEM	NWVDEMO	222330000	33110	08/30/26	Negative Adjmt.	WS260830	S0001	12	1.2	1.2	14.4	0	08/29/26	L260825-33110B
ITEM	NWVDEMO	222340000	33110	08/30/26	Negative Adjmt.	WS260830	S0001	5	1.2	1.2	6	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	222350000	33110	08/30/26	Negative Adjmt.	WS260830	S0002	10	1.2	1.2	12	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	222360000	33110	08/30/26	Negative Adjmt.	WS260830	S0005	7	1.2	1.2	8.4	0	08/29/26	L260827-33110A
ITEM	NWVDEMO	222370000	33110	08/30/26	Negative Adjmt.	WS260830	S0010	11	1.2	1.2	13.2	0	08/29/26	L260827-33110B
ITEM	NWVDEMO	222380000	33110	08/30/26	Negative Adjmt.	WS260830	W0003	23	1.2	1.2	27.6	0	08/29/26	L260827-33110B
ITEM	NWVDEMO	222390000	33130	08/30/26	Negative Adjmt.	WS260830	S0001	3	7.1	7.1	21.3	0	08/29/26	L260821-33130
ITEM	NWVDEMO	222400000	33130	08/30/26	Negative Adjmt.	WS260830	S0002	3	7.1	7.1	21.3	0	08/29/26	L260821-33130
ITEM	NWVDEMO	222410000	33150	08/30/26	Negative Adjmt.	TR260830	W0003	5	7.5	7.5	37.5	0		
ITEM	NWVDEMO	222420000	33150	08/30/26	Negative Adjmt.	TR260830	W0003	12	7.5	7.5	90	0		
ITEM	NWVDEMO	222430000	33150	08/30/26	Negative Adjmt.	TR260830	W0003	11	7.5	7.5	82.5	0		
ITEM	NWVDEMO	222440000	33150	08/30/26	Negative Adjmt.	TR260830	W0003	3	7.5	7.5	22.5	0		
ITEM	NWVDEMO	222450000	33150	08/30/26	Negative Adjmt.	TR260830	W0003	1	7.5	7.5	7.5	0		
ITEM	NWVDEMO	222460000	33150	08/30/26	Negative Adjmt.	TR260830	W0003	7	7.5	7.5	52.5	0		
ITEM	NWVDEMO	222470000	33200	08/30/26	Negative Adjmt.	TR260830	W0003	33	4.2	4.2	138.6	0		
ITEM	NWVDEMO	222480000	33200	08/30/26	Negative Adjmt.	TR260830	W0003	17	4.2	4.2	71.4	0		
ITEM	NWVDEMO	222490000	33200	08/30/26	Negative Adjmt.	TR260830	W0003	34	4.2	4.2	142.8	0		
ITEM	NWVDEMO	222500000	33250	08/30/26	Negative Adjmt.	TR260830	W0003	15	4.1	4.1	61.5	0		
ITEM	NWVDEMO	222510000	33250	08/30/26	Negative Adjmt.	TR260830	W0003	23	4.1	4.1	94.3	0		
ITEM	NWVDEMO	222520000	33250	08/30/26	Negative Adjmt.	TR260830	W0003	14	4.1	4.1	57.4	0		
ITEM	NWVDEMO	222530000	33250	08/30/26	Negative Adjmt.	TR260830	W0003	20	4.1	4.1	82	0		
ITEM	NWVDEMO	222540000	33310	08/30/26	Negative Adjmt.	TR260830	W0003	83	1.1	1.1	91.3	0	04/18/27	L260823-33310B
ITEM	NWVDEMO	222550000	33310	08/30/26	Negative Adjmt.	TR260830	W0003	67	1.1	1.1	73.7	0	04/18/27	L260823-33310B
ITEM	NWVDEMO	222560000	33310	08/30/26	Negative Adjmt.	TR260830	W0003	2	1.1	1.1	2.2	0	04/18/27	L260823-33310B
ITEM	NWVDEMO	222570000	33310	08/30/26	Negative Adjmt.	TR260830	W0003	38	1.1	1.1	41.8	0	04/26/27	L260809-33310C
ITEM	NWVDEMO	222580000	33323	08/30/26	Negative Adjmt.	TR260830	W0003	31	1.1	1.1	34.1	0	04/02/27	L260823-33323A
ITEM	NWVDEMO	222590000	33323	08/30/26	Negative Adjmt.	TR260830	W0003	47	1.1	1.1	51.7	0	04/02/27	L260823-33323A
ITEM	NWVDEMO	222600000	33341	08/30/26	Negative Adjmt.	TR260830	W0003	39	2.1	2.1	81.9	0	02/08/27	L260726-33341C
ITEM	NWVDEMO	222610000	33341	08/30/26	Negative Adjmt.	TR260830	W0003	24	2.1	2.1	50.4	0	02/08/27	L260726-33341C
ITEM	NWVDEMO	222620000	33341	08/30/26	Negative Adjmt.	TR260830	W0003	1	2.1	2.1	2.1	0	02/13/27	L260809-33341A
ITEM	NWVDEMO	222630000	33341	08/30/26	Negative Adjmt.	TR260830	W0003	21	2.1	2.1	44.1	0	02/13/27	L260809-33341A
ITEM	NWVDEMO	222640000	10000	08/30/26	Sale	SL260830	S0001	14	1	0.9	14	0		
ITEM	NWVDEMO	222650000	10000	08/30/26	Sale	SL260830	S0002	6	1	0.9	6	0		
ITEM	NWVDEMO	222660000	10000	08/30/26	Sale	SL260830	S0002	10	1	0.9	10	0		
ITEM	NWVDEMO	222670000	10000	08/30/26	Sale	SL260830	S0013	10	1	0.9	10	0		
ITEM	NWVDEMO	222680000	10045	08/30/26	Sale	SL260830	S0001	8	0.86	0.45	6.88	0		
ITEM	NWVDEMO	222690000	10045	08/30/26	Sale	SL260830	S0002	7	0.86	0.45	6.02	0		
ITEM	NWVDEMO	222700000	10045	08/30/26	Sale	SL260830	S0013	2	0.86	0.45	1.72	0		
ITEM	NWVDEMO	222710000	10045	08/30/26	Sale	SL260830	S0013	4	0.86	0.45	3.44	0		
ITEM	NWVDEMO	222720000	10070	08/30/26	Sale	SL260830	S0001	11	1.82	0.5	20.02	0		
ITEM	NWVDEMO	222730000	10070	08/30/26	Sale	SL260830	S0002	7	1.82	0.5	12.74	0		
ITEM	NWVDEMO	222740000	10070	08/30/26	Sale	SL260830	S0013	1	1.82	0.5	1.82	0		
ITEM	NWVDEMO	222750000	10070	08/30/26	Sale	SL260830	S0013	5	1.82	0.5	9.1	0		
ITEM	NWVDEMO	222760000	10100	08/30/26	Sale	SL260830	S0001	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	222770000	10100	08/30/26	Sale	SL260830	S0002	3	2.8	1.7	8.4	0		
ITEM	NWVDEMO	222780000	10100	08/30/26	Sale	SL260830	S0013	2	2.8	1.7	5.6	0		
ITEM	NWVDEMO	222790000	18120	08/30/26	Sale	SL260830	S0001	6	1.36	1	8.16	0		
ITEM	NWVDEMO	222800000	18120	08/30/26	Sale	SL260830	S0002	5	1.36	1	6.8	0		
ITEM	NWVDEMO	222810000	18120	08/30/26	Sale	SL260830	S0013	4	1.36	1	5.44	0		
ITEM	NWVDEMO	222820000	18200	08/30/26	Sale	SL260830	S0001	5	1.64	0.95	8.2	0		
ITEM	NWVDEMO	222830000	18200	08/30/26	Sale	SL260830	S0002	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	222840000	18200	08/30/26	Sale	SL260830	S0013	3	1.64	0.95	4.92	0		
ITEM	NWVDEMO	222850000	30091	08/30/26	Sale	SL260830	S0002	2	4.18	2.8	8.36	0		
ITEM	NWVDEMO	222860000	33100	08/30/26	Sale	SL260830	S0001	8	1.36	1	10.88	0	08/30/26	L260827-33100B
ITEM	NWVDEMO	222870000	33100	08/30/26	Sale	SL260830	S0002	7	1.36	1	9.52	0	08/31/26	L260827-33100A
ITEM	NWVDEMO	222880000	33100	08/30/26	Sale	SL260830	S0005	3	1.36	1	4.08	0	08/31/26	L260827-33100A
ITEM	NWVDEMO	222890000	33116	08/30/26	Sale	SL260830	S0002	5	1.09	0.78	5.45	0	08/31/26	L260827-33116A
ITEM	NWVDEMO	222900000	33116	08/30/26	Sale	SL260830	S0005	2	1.09	0.78	2.18	0	08/31/26	L260827-33116B
ITEM	NWVDEMO	222910000	33116	08/30/26	Sale	SL260830	S0010	3	1.09	0.78	3.27	0	08/31/26	L260827-33116B
ITEM	NWVDEMO	222920000	33120	08/30/26	Sale	SL260830	S0001	4	8.64	6.5	34.56	0		
ITEM	NWVDEMO	222930000	33120	08/30/26	Sale	SL260830	S0002	3	8.64	6.5	25.92	0		
ITEM	NWVDEMO	222940000	33120	08/30/26	Sale	SL260830	S0005	1	8.64	6.5	8.64	0		
ITEM	NWVDEMO	222950000	33130	08/30/26	Sale	SL260830	S0001	2	9.55	7.1	19.1	0	08/31/26	L260823-33130
ITEM	NWVDEMO	222960000	33130	08/30/26	Sale	SL260830	S0002	2	9.55	7.1	19.1	0	09/02/26	L260827-33130
ITEM	NWVDEMO	222970000	33130	08/30/26	Sale	SL260830	S0005	2	9.55	7.1	19.1	0	09/02/26	L260827-33130
ITEM	NWVDEMO	222980000	33130	08/30/26	Sale	SL260830	S0010	3	9.55	7.1	28.65	0	09/02/26	L260827-33130
ITEM	NWVDEMO	222990000	33150	08/30/26	Sale	SL260830	S0001	4	11.36	7.5	45.44	0		
ITEM	NWVDEMO	223000000	33150	08/30/26	Sale	SL260830	S0002	3	11.36	7.5	34.08	0		
ITEM	NWVDEMO	223010000	33150	08/30/26	Sale	SL260830	S0005	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	223020000	33150	08/30/26	Sale	SL260830	S0010	1	11.36	7.5	11.36	0		
ITEM	NWVDEMO	223030000	33160	08/30/26	Sale	SL260830	S0001	5	7.18	5.5	35.9	0	09/03/26	L260827-33160A
ITEM	NWVDEMO	223040000	33160	08/30/26	Sale	SL260830	S0002	1	7.18	5.5	7.18	0	08/31/26	L260823-33160
ITEM	NWVDEMO	223050000	33160	08/30/26	Sale	SL260830	S0005	2	7.18	5.5	14.36	0	08/31/26	L260823-33160
ITEM	NWVDEMO	223060000	33160	08/30/26	Sale	SL260830	S0010	1	7.18	5.5	7.18	0	08/31/26	L260823-33160
ITEM	NWVDEMO	223070000	33160	08/30/26	Sale	SL260830	S0010	1	7.18	5.5	7.18	0	09/03/26	L260827-33160A
ITEM	NWVDEMO	223080000	33170	08/30/26	Sale	SL260830	S0005	3	7.18	5.5	21.54	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	223090000	33200	08/30/26	Sale	SL260830	S0002	4	5.91	4.2	23.64	0		
ITEM	NWVDEMO	223100000	33200	08/30/26	Sale	SL260830	S0005	3	5.91	4.2	17.73	0		
ITEM	NWVDEMO	223110000	33200	08/30/26	Sale	SL260830	S0010	4	5.91	4.2	23.64	0		
ITEM	NWVDEMO	223120000	33250	08/30/26	Sale	SL260830	S0001	7	5.36	4.1	37.52	0		
ITEM	NWVDEMO	223130000	33250	08/30/26	Sale	SL260830	S0002	4	5.36	4.1	21.44	0		
ITEM	NWVDEMO	223140000	33250	08/30/26	Sale	SL260830	S0005	1	5.36	4.1	5.36	0		
ITEM	NWVDEMO	223150000	33250	08/30/26	Sale	SL260830	S0010	7	5.36	4.1	37.52	0		
ITEM	NWVDEMO	223160000	33310	08/30/26	Sale	SL260830	S0001	23	3	1.1	69	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	223170000	33310	08/30/26	Sale	SL260830	S0002	17	3	1.1	51	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	223180000	33310	08/30/26	Sale	SL260830	S0005	12	3	1.1	36	0	03/31/27	L260712-33310B
ITEM	NWVDEMO	223190000	33310	08/30/26	Sale	SL260830	S0010	14	3	1.1	42	0	10/13/26	L260829-33310-SD
ITEM	NWVDEMO	223200000	33323	08/30/26	Sale	SL260830	S0001	16	3	1.1	48	0	03/24/27	L260712-33323A
ITEM	NWVDEMO	223210000	33323	08/30/26	Sale	SL260830	S0002	13	3	1.1	39	0	09/13/26	L260720-33323-SD
ITEM	NWVDEMO	223220000	33323	08/30/26	Sale	SL260830	S0005	6	3	1.1	18	0	03/24/27	L260712-33323A
ITEM	NWVDEMO	223230000	33323	08/30/26	Sale	SL260830	S0005	2	3	1.1	6	0	03/31/27	L260726-33323B
ITEM	NWVDEMO	223240000	33323	08/30/26	Sale	SL260830	S0010	5	3	1.1	15	0	03/24/27	L260712-33323A
ITEM	NWVDEMO	223250000	33341	08/30/26	Sale	SL260830	S0001	2	5.75	2.1	11.5	0	01/27/27	L260712-33341B
ITEM	NWVDEMO	223260000	33341	08/30/26	Sale	SL260830	S0001	4	5.75	2.1	23	0	01/31/27	L260823-33341A
ITEM	NWVDEMO	223270000	33341	08/30/26	Sale	SL260830	S0002	7	5.75	2.1	40.25	0	01/31/27	L260823-33341A
ITEM	NWVDEMO	223280000	33341	08/30/26	Sale	SL260830	S0005	4	5.75	2.1	23	0	10/18/26	L260819-33341-SD
ITEM	NWVDEMO	223290000	33341	08/30/26	Sale	SL260830	S0010	5	5.75	2.1	28.75	0	02/01/27	L260809-33341B
ITEM	NWVDEMO	223300000	10045	08/31/26	Purchase	PR260831	W0003	45	0.45	0.45	20.25	0		
ITEM	NWVDEMO	223310000	10045	08/31/26	Purchase	PR260831	W0003	45	0.45	0.45	20.25	0		
ITEM	NWVDEMO	223320000	10070	08/31/26	Purchase	PR260831	W0003	41	0.5	0.5	20.5	0		
ITEM	NWVDEMO	223330000	10070	08/31/26	Purchase	PR260831	W0003	41	0.5	0.5	20.5	0		
ITEM	NWVDEMO	223340000	10070	08/31/26	Purchase	PR260831	W0003	41	0.5	0.5	20.5	0		
ITEM	NWVDEMO	223350000	33110	08/31/26	Purchase	PR260831	W0003	44	1.2	1.2	52.8	0	09/04/26	L260831-33110A
ITEM	NWVDEMO	223360000	33110	08/31/26	Purchase	PR260831	W0003	45	1.2	1.2	54	0	09/03/26	L260831-33110B
ITEM	NWVDEMO	223370000	10000	08/31/26	Positive Adjmt.	TR260831	S0001	5	0.9	0.9	4.5	0		
ITEM	NWVDEMO	223380000	10000	08/31/26	Positive Adjmt.	TR260831	S0001	41	0.9	0.9	36.9	0		
ITEM	NWVDEMO	223390000	10000	08/31/26	Positive Adjmt.	TR260831	S0002	5	0.9	0.9	4.5	0		
ITEM	NWVDEMO	223400000	10000	08/31/26	Positive Adjmt.	TR260831	S0002	32	0.9	0.9	28.8	0		
ITEM	NWVDEMO	223410000	10000	08/31/26	Positive Adjmt.	TR260831	S0013	15	0.9	0.9	13.5	0		
ITEM	NWVDEMO	223420000	10000	08/31/26	Positive Adjmt.	TR260831	S0013	13	0.9	0.9	11.7	0		
ITEM	NWVDEMO	223430000	33100	08/31/26	Positive Adjmt.	TR260831	S0001	29	1	1	29	0	08/31/26	L260829-33100A
ITEM	NWVDEMO	223440000	33100	08/31/26	Positive Adjmt.	TR260831	S0002	24	1	1	24	0	08/31/26	L260829-33100A
ITEM	NWVDEMO	223450000	33100	08/31/26	Positive Adjmt.	TR260831	S0005	6	1	1	6	0	08/31/26	L260829-33100A
ITEM	NWVDEMO	223460000	33100	08/31/26	Positive Adjmt.	TR260831	S0005	7	1	1	7	0	09/01/26	L260829-33100C
ITEM	NWVDEMO	223470000	33100	08/31/26	Positive Adjmt.	TR260831	S0010	21	1	1	21	0	09/01/26	L260829-33100C
ITEM	NWVDEMO	223480000	33110	08/31/26	Positive Adjmt.	TR260831	S0001	24	1.2	1.2	28.8	0	09/01/26	L260829-33110A
ITEM	NWVDEMO	223490000	33110	08/31/26	Positive Adjmt.	TR260831	S0002	7	1.2	1.2	8.4	0	09/01/26	L260829-33110A
ITEM	NWVDEMO	223500000	33110	08/31/26	Positive Adjmt.	TR260831	S0002	11	1.2	1.2	13.2	0	09/02/26	L260829-33110B
ITEM	NWVDEMO	223510000	33110	08/31/26	Positive Adjmt.	TR260831	S0005	10	1.2	1.2	12	0	09/02/26	L260829-33110B
ITEM	NWVDEMO	223520000	33110	08/31/26	Positive Adjmt.	TR260831	S0010	11	1.2	1.2	13.2	0	09/02/26	L260829-33110B
ITEM	NWVDEMO	223530000	33110	08/31/26	Positive Adjmt.	TR260831	S0010	5	1.2	1.2	6	0	09/03/26	L260831-33110B
ITEM	NWVDEMO	223540000	33116	08/31/26	Positive Adjmt.	TR260831	S0001	12	0.78	0.78	9.36	0	08/31/26	L260827-33116B
ITEM	NWVDEMO	223550000	33116	08/31/26	Positive Adjmt.	TR260831	S0001	12	0.78	0.78	9.36	0	09/02/26	L260829-33116A
ITEM	NWVDEMO	223560000	33116	08/31/26	Positive Adjmt.	TR260831	S0002	9	0.78	0.78	7.02	0	09/02/26	L260829-33116A
ITEM	NWVDEMO	223570000	33116	08/31/26	Positive Adjmt.	TR260831	S0005	10	0.78	0.78	7.8	0	09/02/26	L260829-33116A
ITEM	NWVDEMO	223580000	33116	08/31/26	Positive Adjmt.	TR260831	S0010	11	0.78	0.78	8.58	0	09/02/26	L260829-33116A
ITEM	NWVDEMO	223590000	33120	08/31/26	Positive Adjmt.	TR260831	S0001	10	6.5	6.5	65	0		
ITEM	NWVDEMO	223600000	33120	08/31/26	Positive Adjmt.	TR260831	S0002	2	6.5	6.5	13	0		
ITEM	NWVDEMO	223610000	33120	08/31/26	Positive Adjmt.	TR260831	S0005	3	6.5	6.5	19.5	0		
ITEM	NWVDEMO	223620000	33120	08/31/26	Positive Adjmt.	TR260831	S0010	4	6.5	6.5	26	0		
ITEM	NWVDEMO	223630000	33130	08/31/26	Positive Adjmt.	TR260831	S0001	10	7.1	7.1	71	0	09/02/26	L260827-33130
ITEM	NWVDEMO	223640000	33130	08/31/26	Positive Adjmt.	TR260831	S0002	8	7.1	7.1	56.8	0	09/02/26	L260827-33130
ITEM	NWVDEMO	223650000	33130	08/31/26	Positive Adjmt.	TR260831	S0005	2	7.1	7.1	14.2	0	09/02/26	L260827-33130
ITEM	NWVDEMO	223660000	33130	08/31/26	Positive Adjmt.	TR260831	S0005	2	7.1	7.1	14.2	0	09/06/26	L260829-33130
ITEM	NWVDEMO	223670000	33130	08/31/26	Positive Adjmt.	TR260831	S0010	9	7.1	7.1	63.9	0	09/06/26	L260829-33130
ITEM	NWVDEMO	223680000	33160	08/31/26	Positive Adjmt.	TR260831	S0001	16	5.5	5.5	88	0	09/04/26	L260827-33160B
ITEM	NWVDEMO	223690000	33160	08/31/26	Positive Adjmt.	TR260831	S0002	6	5.5	5.5	33	0	09/04/26	L260827-33160B
ITEM	NWVDEMO	223700000	33160	08/31/26	Positive Adjmt.	TR260831	S0005	2	5.5	5.5	11	0	09/04/26	L260827-33160B
ITEM	NWVDEMO	223710000	33160	08/31/26	Positive Adjmt.	TR260831	S0005	2	5.5	5.5	11	0	09/05/26	L260829-33160
ITEM	NWVDEMO	223720000	33160	08/31/26	Positive Adjmt.	TR260831	S0010	7	5.5	5.5	38.5	0	09/05/26	L260829-33160
ITEM	NWVDEMO	223730000	33170	08/31/26	Positive Adjmt.	TR260831	S0001	9	5.5	5.5	49.5	0	08/31/26	L260827-33170A
ITEM	NWVDEMO	223740000	33170	08/31/26	Positive Adjmt.	TR260831	S0001	9	5.5	5.5	49.5	0	08/31/26	L260827-33170B
ITEM	NWVDEMO	223750000	33170	08/31/26	Positive Adjmt.	TR260831	S0002	14	5.5	5.5	77	0	08/31/26	L260827-33170B
ITEM	NWVDEMO	223760000	33170	08/31/26	Positive Adjmt.	TR260831	S0005	3	5.5	5.5	16.5	0	08/31/26	L260827-33170B
ITEM	NWVDEMO	223770000	33170	08/31/26	Positive Adjmt.	TR260831	S0005	4	5.5	5.5	22	0	09/02/26	L260829-33170A
ITEM	NWVDEMO	223780000	33170	08/31/26	Positive Adjmt.	TR260831	S0010	12	5.5	5.5	66	0	09/02/26	L260829-33170A
ITEM	NWVDEMO	223790000	10000	08/31/26	Negative Adjmt.	TR260831	W0003	5	0.9	0.9	4.5	0		
ITEM	NWVDEMO	223800000	10000	08/31/26	Negative Adjmt.	TR260831	W0003	41	0.9	0.9	36.9	0		
ITEM	NWVDEMO	223810000	10000	08/31/26	Negative Adjmt.	TR260831	W0003	5	0.9	0.9	4.5	0		
ITEM	NWVDEMO	223820000	10000	08/31/26	Negative Adjmt.	TR260831	W0003	32	0.9	0.9	28.8	0		
ITEM	NWVDEMO	223830000	10000	08/31/26	Negative Adjmt.	TR260831	W0003	15	0.9	0.9	13.5	0		
ITEM	NWVDEMO	223840000	10000	08/31/26	Negative Adjmt.	TR260831	W0003	13	0.9	0.9	11.7	0		
ITEM	NWVDEMO	223850000	10045	08/31/26	Negative Adjmt.	WS260831	S0001	5	0.45	0.45	2.25	0		
ITEM	NWVDEMO	223860000	33100	08/31/26	Negative Adjmt.	WS260831	S0001	2	1	1	2	0	08/30/26	L260827-33100B
ITEM	NWVDEMO	223870000	33100	08/31/26	Negative Adjmt.	TR260831	W0003	29	1	1	29	0	08/31/26	L260829-33100A
ITEM	NWVDEMO	223880000	33100	08/31/26	Negative Adjmt.	TR260831	W0003	24	1	1	24	0	08/31/26	L260829-33100A
ITEM	NWVDEMO	223890000	33100	08/31/26	Negative Adjmt.	TR260831	W0003	6	1	1	6	0	08/31/26	L260829-33100A
ITEM	NWVDEMO	223900000	33100	08/31/26	Negative Adjmt.	TR260831	W0003	7	1	1	7	0	09/01/26	L260829-33100C
ITEM	NWVDEMO	223910000	33100	08/31/26	Negative Adjmt.	TR260831	W0003	21	1	1	21	0	09/01/26	L260829-33100C
ITEM	NWVDEMO	223920000	33110	08/31/26	Negative Adjmt.	TR260831	W0003	24	1.2	1.2	28.8	0	09/01/26	L260829-33110A
ITEM	NWVDEMO	223930000	33110	08/31/26	Negative Adjmt.	TR260831	W0003	7	1.2	1.2	8.4	0	09/01/26	L260829-33110A
ITEM	NWVDEMO	223940000	33110	08/31/26	Negative Adjmt.	TR260831	W0003	11	1.2	1.2	13.2	0	09/02/26	L260829-33110B
